	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
127	SqueezeNet	03_France_ByMeaningLarge_224_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
128	Xception	03_France_ByMeaningLarge_128_3dim	train	0.987110868093849	0.7524353378284366	0.7524353378284366	0.7524353378284366	0.7524353007081774
129	Xception	03_France_ByMeaningLarge_128_3dim	test	6.83458807956742	0.5753012048192772	0.5753012048192772	0.5753012048192772	0.5753011886613915
130	Xception	03_France_ByMeaningLarge_160_3dim	train	0.9826152244940035	0.8192811533833735	0.8192811533833735	0.8192811533833735	0.8192811232106494
131	Xception	03_France_ByMeaningLarge_160_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
132	Xception	03_France_ByMeaningLarge_192_3dim	train	0.9672323142017043	0.8888142356385631	0.8888142356385631	0.8888142356385631	0.8888142075280756
133	Xception	03_France_ByMeaningLarge_192_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
134	Xception	03_France_ByMeaningLarge_224_3dim	train	0.7531164390356992	0.9294591798932912	0.9294591798932912	0.9294591798932912	0.9294591568683193
135	Xception	03_France_ByMeaningLarge_224_3dim	test	8.311072269117975	0.4819277108433735	0.4819277108433735	0.4819277108433735	0.4819276526749852
136	VGG16	03_France_ByMeaningLarge_128_3dim	train	2.1009688752087055	0.8602620013456117	0.8602620013456117	0.8602620013456117	0.8602619679293698
137	VGG16	03_France_ByMeaningLarge_128_3dim	test	3.21619517113789	0.7801204826458391	0.7801204826458391	0.7801204826458391	0.7801204230411943
138	VGG16	03_France_ByMeaningLarge_160_3dim	train	1.7280613227536845	0.8857910573222231	0.8857910573222231	0.8857910573222231	0.8857910273497162
139	VGG16	03_France_ByMeaningLarge_160_3dim	test	3.0952309068427026	0.7951807236096945	0.7951807236096945	0.7951807236096945	0.7951806640050497
140	VGG16	03_France_ByMeaningLarge_192_3dim	train	1.1095101541001906	0.9291232727820896	0.9291232727820896	0.9291232727820896	0.9291232529605921
141	VGG16	03_France_ByMeaningLarge_192_3dim	test	2.814197629331106	0.822289156626506	0.822289156626506	0.822289156626506	0.8222890970218613
142	VGG16	03_France_ByMeaningLarge_224_3dim	train	1.250058039320524	0.9183741942683762	0.9183741942683762	0.9183741942683762	0.9183741685004294
143	VGG16	03_France_ByMeaningLarge_224_3dim	test	2.597119994910368	0.8343373486794621	0.8343373486794621	0.8343373486794621	0.8343372948198433
144	VGG19	03_France_ByMeaningLarge_128_3dim	train	1.9737183387596455	0.8689956271812586	0.8689956271812586	0.8689956271812586	0.8689955976692509
145	VGG19	03_France_ByMeaningLarge_128_3dim	test	3.0710017982735693	0.8042168667517513	0.8042168667517513	0.8042168667517513	0.8042168071471065
146	VGG19	03_France_ByMeaningLarge_160_3dim	train	1.6766425986299205	0.8871346915733266	0.8871346915733266	0.8871346915733266	0.8871346612404287
147	VGG19	03_France_ByMeaningLarge_160_3dim	test	2.847397308751761	0.8162650609590921	0.8162650609590921	0.8162650609590921	0.8162650013544474
148	VGG19	03_France_ByMeaningLarge_192_3dim	train	6.746103670599479	0.5814578499185746	0.5814578499185746	0.5814578499185746	0.5814578008753845
149	VGG19	03_France_ByMeaningLarge_192_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
150	VGG19	03_France_ByMeaningLarge_224_3dim	train	1.3399747212413233	0.913335565776684	0.913335565776684	0.913335565776684	0.9133355406093886
151	VGG19	03_France_ByMeaningLarge_224_3dim	test	2.9641950202275473	0.813253012766321	0.813253012766321	0.813253012766321	0.8132529531616762
